jobsohioregion,cip_code,degree_group_logord,academic_year,graduates,graduates_randomized
5,10.0303,1,2013,1,0
5,10.0303,2,2010,21,10
5,10.0304,2,2011,4,12
5,10.0304,2,2012,1,0
5,10.0304,2,2013,2,2
5,10.0304,3,2015,28,47
5,10.0304,3,2016,28,36
5,10.0304,3,2017,29,41
5,10.0304,3,2018,43,35
5,10.0304,3,2019,46,45
5,10.0304,3,2020,44,47
5,10.0304,3,2021,44,48
5,10.0304,3,2022,44,30
5,10.0304,4,2018,10,0
5,10.0304,4,2019,7,4
5,10.0304,4,2020,4,12
5,10.0304,4,2021,12,0
5,10.0304,4,2022,8,0
5,10.0305,1,2010,31,42
5,10.0305,1,2011,41,59
5,10.0305,1,2012,77,95
5,10.0305,1,2013,84,103
5,10.0305,1,2014,25,30
5,10.0305,1,2015,41,51
5,10.0305,1,2016,53,39
5,10.0305,1,2017,69,62
5,10.0305,1,2018,67,56
5,10.0305,1,2019,72,52
5,10.0305,1,2020,66,75
5,10.0305,1,2021,79,85
5,10.0305,1,2022,66,66
5,10.0305,2,2010,44,38
5,10.0305,2,2011,42,46
5,10.0305,2,2012,60,46
5,10.0305,2,2013,48,56
5,10.0305,2,2014,34,45
5,10.0305,2,2015,40,49
5,10.0305,2,2016,41,49
5,10.0305,2,2017,53,38
5,10.0305,2,2018,53,71
5,10.0305,2,2019,49,45
5,10.0305,2,2020,55,74
5,10.0305,2,2021,63,58
5,10.0305,2,2022,52,46
5,10.9999,2,2010,1,0
5,10.9999,2,2011,4,13
5,10.9999,2,2012,2,0
5,10.9999,2,2013,6,0
5,10.9999,2,2015,1,2
5,11.0101,1,2011,9,28
5,11.0101,1,2012,12,24
5,11.0101,1,2013,33,19
5,11.0101,1,2014,45,43
5,11.0101,1,2015,121,131
5,11.0101,1,2016,92,101
5,11.0101,1,2017,110,117
5,11.0101,1,2018,104,110
5,11.0101,1,2019,87,87
5,11.0101,1,2020,67,81
5,11.0101,1,2021,63,48
5,11.0101,1,2022,51,61
5,11.0101,2,2010,23,35
5,11.0101,2,2011,26,13
5,11.0101,2,2012,49,60
5,11.0101,2,2013,38,23
5,11.0101,2,2014,40,59
5,11.0101,2,2015,27,47
5,11.0101,2,2016,31,24
5,11.0101,2,2017,18,22
5,11.0101,2,2018,49,36
5,11.0101,2,2019,37,17
5,11.0101,2,2020,37,21
5,11.0101,2,2021,70,75
5,11.0101,2,2022,74,56
5,11.0101,3,2010,53,59
5,11.0101,3,2011,72,87
5,11.0101,3,2012,81,71
5,11.0101,3,2013,51,39
5,11.0101,3,2014,56,68
5,11.0101,3,2015,61,72
5,11.0101,3,2016,73,82
5,11.0101,3,2017,74,61
5,11.0101,3,2018,88,94
5,11.0101,3,2019,76,91
5,11.0101,3,2020,135,142
5,11.0101,3,2021,124,131
5,11.0101,3,2022,114,113
5,11.0103,1,2011,86,66
5,11.0103,2,2011,9,15
5,11.0103,2,2012,8,25
5,11.0103,2,2013,4,0
5,11.0103,2,2014,4,0
5,11.0103,2,2015,8,0
5,11.0103,2,2016,5,3
5,11.0103,2,2017,6,0
5,11.0103,2,2018,5,24
5,11.0103,2,2019,8,26
5,11.0103,2,2020,6,15
5,11.0103,2,2021,8,0
5,11.0103,2,2022,8,1
5,11.0103,3,2011,92,77
5,11.0103,3,2012,81,64
5,11.0103,3,2013,58,38
5,11.0103,3,2014,67,50
5,11.0103,3,2015,65,74
5,11.0103,3,2016,39,55
5,11.0103,3,2017,38,22
5,11.0103,3,2018,48,52
5,11.0103,3,2019,58,64
5,11.0103,3,2020,24,9
5,11.0103,3,2021,46,55
5,11.0103,3,2022,42,24
5,11.0103,4,2022,3,6
5,11.0201,1,2010,5,11
5,11.0201,1,2011,2,11
5,11.0201,1,2012,3,16
5,11.0201,1,2013,7,12
5,11.0201,1,2014,4,23
5,11.0201,1,2015,15,0
5,11.0201,1,2016,3,8
5,11.0201,1,2017,8,18
5,11.0201,1,2018,2,0
5,11.0201,1,2020,4,0
5,11.0201,1,2021,4,0
5,11.0201,1,2022,1,13
5,11.0201,2,2010,10,27
5,11.0201,2,2011,10,23
5,11.0201,2,2012,12,0
5,11.0201,2,2013,9,0
5,11.0201,2,2014,12,3
5,11.0201,2,2015,13,0
5,11.0201,2,2016,15,8
5,11.0201,2,2017,10,0
5,11.0201,2,2018,13,25
5,11.0201,2,2019,13,6
5,11.0201,2,2020,7,24
5,11.0201,2,2021,18,37
5,11.0201,2,2022,11,25
5,11.0201,3,2015,4,2
5,11.0201,3,2016,2,0
5,11.0201,3,2017,5,2
5,11.0201,3,2018,3,16
5,11.0201,3,2022,5,2
5,11.0202,1,2011,2,4
5,11.0202,1,2014,1,0
5,11.0202,1,2016,2,16
5,11.0202,1,2017,13,3
5,11.0202,1,2018,12,8
5,11.0202,1,2019,20,31
5,11.0202,1,2020,19,3
5,11.0202,1,2021,14,0
5,11.0202,1,2022,15,2
5,11.0202,2,2010,14,18
5,11.0202,2,2011,22,40
5,11.0202,2,2012,19,38
5,11.0202,2,2013,30,41
5,11.0202,2,2014,22,6
5,11.0202,2,2015,19,39
5,11.0202,2,2016,23,3
5,11.0202,2,2017,28,46
5,11.0202,2,2018,54,50
5,11.0202,2,2019,67,72
5,11.0202,2,2020,71,52
5,11.0202,2,2021,95,87
5,11.0202,2,2022,73,64
5,11.0203,1,2011,13,4
5,11.0301,1,2013,3,14
5,11.0301,1,2014,3,10
5,11.0301,1,2022,1,0
5,11.0301,2,2010,9,5
5,11.0301,2,2011,10,14
5,11.0301,2,2012,9,0
5,11.0301,2,2013,6,0
5,11.0301,2,2020,1,11
5,11.0401,1,2015,15,26
5,11.0401,1,2016,9,25
5,11.0401,2,2015,4,3
5,11.0401,2,2016,2,0
5,11.0401,3,2011,6,0
5,11.0401,3,2012,5,0
5,11.0401,3,2013,9,12
5,11.0401,3,2014,4,20
5,11.0401,3,2015,1,21
5,11.0401,3,2018,1,4
5,11.0401,4,2022,19,28
5,11.0501,1,2015,3,0
5,11.0501,1,2021,2,0
5,11.0501,1,2022,1,14
5,11.0501,3,2013,70,57
5,11.0501,3,2014,61,50
5,11.0501,3,2015,50,70
5,11.0501,3,2016,68,77
5,11.0501,3,2017,69,75
5,11.0501,3,2018,28,31
5,11.0501,3,2019,28,44
5,11.0501,3,2020,25,43
5,11.0501,3,2021,29,30
5,11.0501,3,2022,24,40
5,11.0602,1,2010,1,0
5,11.0602,1,2011,5,0
5,11.0602,1,2012,1,0
5,11.0602,1,2014,2,2
5,11.0701,2,2011,7,3
5,11.0701,2,2012,4,21
5,11.0701,2,2013,6,3
5,11.0701,2,2014,6,10
5,11.0701,2,2015,7,25
5,11.0701,2,2016,8,8
5,11.0701,2,2017,7,21
5,11.0701,2,2018,4,14
5,11.0701,2,2019,2,20
5,11.0701,2,2020,3,15
5,11.0701,2,2021,2,0
5,11.0701,2,2022,7,27
5,11.0701,3,2011,35,40
5,11.0701,3,2012,33,25
5,11.0701,3,2013,32,35
5,11.0701,3,2014,33,51
5,11.0701,3,2015,38,32
5,11.0701,3,2016,45,52
5,11.0701,3,2017,45,33
5,11.0701,3,2018,56,56
5,11.0701,3,2019,62,62
5,11.0701,3,2020,68,57
5,11.0701,3,2021,55,72
5,11.0701,3,2022,58,51
5,11.0701,4,2011,21,36
5,11.0701,4,2012,17,5
5,11.0701,4,2013,10,13
5,11.0701,4,2014,16,20
5,11.0701,4,2015,12,0
5,11.0701,4,2016,23,5
5,11.0701,4,2017,11,11
5,11.0701,4,2018,10,8
5,11.0701,4,2019,17,24
5,11.0701,4,2020,12,13
5,11.0701,4,2021,17,9
5,11.0701,4,2022,20,26
5,11.0801,1,2011,1,1
5,11.0801,1,2015,39,51
5,11.0801,2,2011,6,2
5,11.0801,2,2012,5,25
5,11.0801,2,2013,47,27
5,11.0801,2,2014,38,22
5,11.0801,2,2015,42,27
5,11.0801,2,2016,28,27
5,11.0801,2,2017,24,23
5,11.0801,2,2018,21,18
5,11.0801,2,2019,6,17
5,11.0801,2,2020,8,0
5,11.0801,2,2021,1,0
5,11.0801,2,2022,3,21
5,11.0801,3,2011,21,40
5,11.0801,3,2012,20,26
5,11.0801,3,2013,29,37
5,11.0801,3,2014,42,35
5,11.0801,3,2015,40,41
5,11.0801,3,2016,34,51
5,11.0801,3,2017,26,25
5,11.0801,3,2018,17,10
5,11.0801,3,2019,21,35
5,11.0801,3,2020,9,8
5,11.0801,3,2021,5,2
5,11.0801,3,2022,5,0
5,11.0802,1,2018,1,0
5,11.0802,1,2019,3,0
5,11.0802,2,2019,2,13
5,11.0802,2,2020,1,3
5,11.0803,1,2021,4,24
5,11.0803,1,2022,3,21
5,11.0803,2,2011,17,5
5,11.0803,2,2012,14,11
5,11.0803,2,2013,7,2
5,11.0803,2,2014,11,23
5,11.0803,2,2015,7,17
5,11.0803,2,2016,14,24
5,11.0803,2,2017,8,12
5,11.0803,2,2018,11,28
5,11.0803,2,2019,6,5
5,11.0803,2,2020,11,16
5,11.0803,2,2021,12,12
5,11.0803,2,2022,3,0
5,11.0899,1,2017,3,8
5,11.0899,1,2018,2,0
5,11.0899,1,2019,4,0
5,11.0899,1,2020,2,20
5,11.0899,1,2021,3,1
5,11.0899,1,2022,4,1
5,11.0899,2,2010,2,0
5,11.0899,2,2011,5,25
5,11.0899,2,2012,3,0
5,11.0899,2,2013,3,6
5,11.0899,2,2014,5,19
5,11.0899,2,2015,9,11
5,11.0899,2,2016,3,23
5,11.0899,2,2017,1,0
5,11.0899,2,2018,3,21
5,11.0899,2,2020,2,0
5,11.0899,3,2018,4,0
5,11.0901,1,2010,9,16
5,11.0901,1,2011,22,12
5,11.0901,1,2012,8,0
5,11.0901,1,2013,16,18
5,11.0901,1,2014,15,20
5,11.0901,1,2015,128,128
5,11.0901,1,2016,192,190
5,11.0901,1,2017,227,244
5,11.0901,1,2018,417,423
5,11.0901,1,2019,847,855
5,11.0901,1,2020,1559,1558
5,11.0901,1,2021,2384,2403
5,11.0901,1,2022,1950,1969
5,11.0901,2,2010,5,5
5,11.0901,2,2011,20,24
5,11.0901,2,2012,17,0
5,11.0901,2,2013,79,65
5,11.0901,2,2014,72,53
5,11.0901,2,2015,55,46
5,11.0901,2,2016,49,42
5,11.0901,2,2017,38,32
5,11.0901,2,2018,31,11
5,11.0901,2,2019,24,25
5,11.0901,2,2020,23,26
5,11.0901,2,2021,14,15
5,11.0901,2,2022,6,0
5,11.0901,3,2012,2,13
5,11.0901,3,2013,51,33
5,11.0901,3,2014,43,30
5,11.0901,3,2015,41,31
5,11.0901,3,2016,32,19
5,11.0901,3,2017,40,55
5,11.0901,3,2018,32,50
5,11.0901,3,2019,14,0
5,11.0901,3,2020,11,2
5,11.0901,3,2021,7,3
5,11.0901,3,2022,9,11
5,11.0901,4,2013,14,0
5,11.0901,4,2014,10,23
5,11.0901,4,2015,12,0
5,11.0901,4,2016,7,12
5,11.0901,4,2017,2,0
5,11.0901,4,2018,2,5
5,11.0901,4,2019,1,0
5,11.1001,1,2011,55,49
5,11.1001,1,2012,28,28
5,11.1001,1,2013,27,27
5,11.1001,1,2014,119,117
5,11.1001,1,2019,7,25
5,11.1001,1,2020,57,49
5,11.1001,1,2021,85,70
5,11.1001,1,2022,160,159
5,11.1002,1,2011,10,0
5,11.1002,1,2012,4,13
5,11.1002,1,2013,6,0
5,11.1002,1,2014,12,4
5,11.1002,1,2015,4,0
5,11.1002,1,2016,2,0
5,11.1002,2,2019,4,10
5,11.1002,2,2020,24,27
5,11.1002,2,2021,36,56
5,11.1002,2,2022,56,51
5,11.1003,1,2011,1,0
5,11.1003,1,2017,20,9
5,11.1003,1,2018,46,46
5,11.1003,1,2019,218,206
5,11.1003,1,2020,225,215
5,11.1003,1,2021,360,375
5,11.1003,1,2022,437,432
5,11.1003,2,2020,3,2
5,11.1003,2,2021,2,11
5,11.1003,2,2022,5,7
5,11.1003,3,2014,1,0
5,11.1003,3,2015,1,0
5,11.1003,3,2016,3,0
5,11.1003,3,2017,8,20
5,11.1003,3,2018,11,11
5,11.1003,3,2019,14,31
5,11.1003,3,2020,15,17
5,11.1003,3,2021,14,2
5,11.1003,3,2022,25,45
5,11.1003,4,2022,1,0
5,11.1006,1,2011,4,7
5,11.1006,2,2015,3,23
5,11.1006,2,2016,8,0
5,11.1006,2,2017,13,30
5,11.1006,2,2018,11,12
5,11.1006,2,2019,10,9
5,11.1006,2,2020,21,15
5,11.1006,2,2021,7,26
5,11.1006,2,2022,11,4
5,11.1099,1,2010,3,6
5,11.1099,1,2011,4,18
5,11.1099,1,2012,3,0
5,11.1099,1,2013,2,6
5,11.1099,1,2014,4,22
5,11.9999,1,2011,79,88
5,11.9999,1,2013,21,1
5,11.9999,1,2014,20,15
5,11.9999,2,2010,2,0
5,11.9999,2,2011,1,6
5,11.9999,2,2012,5,23
5,11.9999,2,2014,3,9
5,11.9999,2,2015,1,0
5,12.0401,1,2010,11,29
5,12.0401,1,2011,305,323
5,12.0401,1,2012,376,385
5,12.0401,1,2013,387,406
5,12.0401,1,2014,369,360
5,12.0401,1,2015,350,359
5,12.0401,1,2016,325,307
5,12.0401,1,2017,285,273
5,12.0401,1,2018,292,284
5,12.0401,1,2019,266,264
5,12.0401,1,2020,228,244
5,12.0401,1,2021,245,237
5,12.0401,1,2022,252,240
5,12.0402,1,2011,78,77
5,12.0402,1,2012,93,97
5,12.0402,1,2013,87,81
5,12.0402,1,2014,91,89
5,12.0402,1,2015,89,84
5,12.0402,1,2016,91,85
5,12.0402,1,2017,116,131
5,12.0402,1,2018,108,101
5,12.0402,1,2019,115,112
5,12.0402,1,2020,133,120
5,12.0402,1,2021,131,119
5,12.0402,1,2022,135,124
5,12.0407,1,2018,2,0
5,12.0407,1,2019,3,0
5,12.0407,1,2020,6,0
5,12.0407,1,2021,5,23
5,12.0407,1,2022,10,17
5,12.0409,1,2011,85,69
5,12.0409,1,2012,126,111
5,12.0409,1,2013,94,101
5,12.0409,1,2014,131,137
5,12.0409,1,2015,147,159
5,12.0409,1,2016,132,123
5,12.0409,1,2017,120,136
5,12.0409,1,2018,154,173
5,12.0409,1,2019,180,199
5,12.0409,1,2020,180,162
5,12.0409,1,2021,121,137
5,12.0409,1,2022,113,128
5,12.0410,1,2011,71,64
5,12.0410,1,2012,67,59
5,12.0410,1,2013,54,53
5,12.0410,1,2014,77,70
5,12.0410,1,2015,62,58
5,12.0410,1,2016,48,68
5,12.0410,1,2017,51,34
5,12.0410,1,2018,54,51
5,12.0410,1,2019,50,60
5,12.0410,1,2020,35,30
5,12.0410,1,2021,63,68
5,12.0410,1,2022,83,87
5,12.0414,1,2021,69,75
5,12.0414,1,2022,79,79
5,12.0500,1,2013,22,4
5,12.0500,1,2014,22,37
5,12.0500,1,2015,19,34
5,12.0500,1,2016,15,25
5,12.0500,1,2017,19,35
5,12.0500,1,2018,9,0
5,12.0500,1,2019,7,15
5,12.0500,2,2011,164,157
5,12.0500,2,2012,86,92
5,12.0500,2,2013,200,215
5,12.0500,2,2014,95,94
5,12.0500,2,2015,80,81
5,12.0500,2,2016,81,97
5,12.0500,2,2017,71,62
5,12.0500,2,2018,83,67
5,12.0500,2,2019,75,55
5,12.0501,1,2010,15,12
5,12.0501,1,2011,14,26
5,12.0501,1,2012,18,38
5,12.0501,1,2013,11,0
5,12.0501,1,2014,32,43
5,12.0501,1,2015,12,27
5,12.0501,1,2016,22,41
5,12.0501,1,2017,15,16
5,12.0501,1,2018,7,19
5,12.0501,1,2019,9,0
5,12.0501,1,2020,13,0
5,12.0501,1,2021,11,0
5,12.0501,1,2022,8,0
5,12.0503,1,2014,15,0
5,12.0503,1,2015,1,0
5,12.0503,1,2016,3,21
5,12.0503,1,2017,4,23
5,12.0503,1,2018,5,0
5,12.0503,1,2019,6,8
5,12.0503,1,2020,9,0
5,12.0503,1,2021,1,7
5,12.0503,1,2022,2,17
5,12.0503,2,2010,24,14
5,12.0503,2,2011,20,17
5,12.0503,2,2012,21,27
5,12.0503,2,2013,11,18
5,12.0503,2,2014,22,15
5,12.0503,2,2015,7,15
5,12.0503,2,2016,10,6
5,12.0503,2,2017,17,11
5,12.0503,2,2018,14,15
5,12.0503,2,2019,9,20
5,12.0503,2,2020,7,25
5,12.0503,2,2021,4,0
5,12.0503,2,2022,11,0
5,12.0505,1,2020,6,13
5,12.0505,1,2021,8,0
5,12.0507,1,2010,4,23
5,12.0507,1,2011,4,20
5,12.0507,1,2012,2,10
5,12.0507,1,2013,1,0
5,12.0507,1,2014,2,15
5,13.0101,3,2011,23,39
5,13.0101,3,2012,21,2
5,13.0101,3,2013,29,26
5,13.0101,3,2014,23,29
5,13.0101,3,2015,18,29
5,13.0101,3,2016,23,5
5,13.0101,3,2017,31,28
5,13.0101,3,2018,31,42
5,13.0101,3,2019,31,34
5,13.0101,3,2020,30,10
5,13.0101,3,2021,26,14
5,13.0101,3,2022,35,35
5,13.0101,4,2010,647,635
5,13.0101,4,2011,662,670
5,13.0101,4,2012,640,630
5,13.0101,4,2013,532,532
5,13.0101,4,2014,437,438
5,13.0101,4,2015,375,393
5,13.0101,4,2016,302,298
5,13.0101,4,2017,321,326
5,13.0101,4,2018,342,327
5,13.0101,4,2019,316,309
5,13.0101,4,2020,279,273
5,13.0101,4,2021,281,286
5,13.0101,4,2022,279,295
5,13.0301,1,2015,3,0
5,13.0301,1,2016,2,7
5,13.0301,1,2017,9,26
5,13.0301,1,2018,3,0
5,13.0301,1,2019,10,16
5,13.0301,1,2020,9,0
5,13.0301,1,2021,6,6
5,13.0301,1,2022,7,10
5,13.0301,4,2011,187,194
5,13.0301,4,2012,163,162
5,13.0301,4,2013,92,93
5,13.0301,4,2014,58,75
5,13.0301,4,2015,41,60
5,13.0301,4,2016,32,31
5,13.0301,4,2017,33,24
5,13.0301,4,2018,23,36
5,13.0301,4,2019,47,48
5,13.0301,4,2020,35,49
5,13.0301,4,2021,29,32
5,13.0301,4,2022,46,45
5,13.0401,4,2013,16,31
5,13.0401,4,2014,23,9
5,13.0401,4,2015,17,2
5,13.0401,4,2016,15,7
5,13.0401,4,2017,26,29
5,13.0401,4,2018,32,25
5,13.0401,4,2019,44,35
5,13.0401,4,2020,35,25
5,13.0401,4,2021,47,28
5,13.0401,4,2022,22,24
5,13.0408,3,2014,37,38
5,13.0408,3,2015,67,80
5,13.0408,3,2016,67,59
5,13.0408,3,2017,95,100
5,13.0408,3,2018,72,59
5,13.0408,3,2019,84,101
5,13.0408,3,2020,123,118
5,13.0408,3,2021,120,123
5,13.0408,3,2022,100,104
5,13.0607,4,2018,5,21
5,13.0607,4,2019,8,0
5,13.0607,4,2020,9,18
5,13.0607,4,2021,11,4
5,13.0607,4,2022,15,12
5,13.1001,3,2010,42,47
5,13.1001,3,2011,104,86
5,13.1001,3,2012,80,62
5,13.1001,3,2013,81,61
5,13.1001,3,2014,98,83
5,13.1001,3,2015,85,69
5,13.1001,3,2016,84,102
5,13.1001,3,2017,88,88
5,13.1001,3,2018,72,89
5,13.1001,3,2019,77,92
5,13.1001,3,2020,70,53
5,13.1001,3,2021,84,78
5,13.1001,3,2022,74,79
5,13.1001,4,2011,23,14
5,13.1001,4,2012,12,0
5,13.1001,4,2013,46,38
5,13.1001,4,2014,24,10
5,13.1001,4,2015,16,23
5,13.1001,4,2016,28,20
5,13.1001,4,2017,30,30
5,13.1001,4,2018,33,22
5,13.1001,4,2019,26,31
5,13.1001,4,2020,32,18
5,13.1001,4,2021,39,37
5,13.1001,4,2022,32,39
5,13.1017,3,2022,9,10
5,13.1101,4,2019,16,0
5,13.1101,4,2020,21,5
5,13.1101,4,2021,7,6
5,13.1101,4,2022,13,6
5,13.1202,3,2010,171,189
5,13.1202,3,2011,302,300
5,13.1202,3,2012,255,244
5,13.1202,3,2013,106,107
5,13.1202,3,2014,42,36
5,13.1202,3,2015,85,78
5,13.1202,3,2016,120,120
5,13.1202,3,2017,123,114
5,13.1202,3,2018,146,141
5,13.1202,3,2019,93,81
5,13.1202,3,2020,70,89
5,13.1202,3,2021,37,24
5,13.1202,3,2022,45,28
5,13.1203,3,2010,42,45
5,13.1203,3,2011,94,90
5,13.1203,3,2012,89,77
5,13.1203,3,2013,76,62
5,13.1203,3,2014,85,70
5,13.1203,3,2015,91,100
5,13.1203,3,2016,65,71
5,13.1203,3,2017,74,91
5,13.1203,3,2018,86,71
5,13.1203,3,2019,69,60
5,13.1203,3,2020,86,103
5,13.1203,3,2021,99,80
5,13.1203,3,2022,94,97
5,13.1203,4,2011,7,0
5,13.1203,4,2012,11,0
5,13.1203,4,2013,9,16
5,13.1203,4,2014,11,0
5,13.1203,4,2015,3,0
5,13.1203,4,2016,5,6
5,13.1203,4,2017,7,19
5,13.1203,4,2018,3,11
5,13.1203,4,2019,10,29
5,13.1203,4,2020,4,19
5,13.1203,4,2021,4,0
5,13.1203,4,2022,3,0
5,13.1205,3,2019,8,27
5,13.1205,3,2020,1,0
5,13.1205,3,2021,4,0
5,13.1206,4,2022,3,0
5,13.1210,2,2010,4,17
5,13.1210,2,2011,7,12
5,13.1210,2,2012,11,0
5,13.1210,2,2013,8,25
5,13.1210,2,2014,6,0
5,13.1210,2,2015,8,16
5,13.1210,2,2016,7,7
5,13.1210,2,2017,3,0
5,13.1210,2,2018,4,0
5,13.1210,2,2019,13,13
5,13.1210,2,2020,9,19
5,13.1210,2,2021,10,25
5,13.1210,2,2022,11,4
5,13.1210,3,2011,89,78
5,13.1210,3,2012,96,83
5,13.1210,3,2013,97,92
5,13.1210,3,2014,114,95
5,13.1210,3,2015,91,82
5,13.1210,3,2016,61,45
5,13.1210,3,2017,79,63
5,13.1210,3,2018,63,75
5,13.1210,3,2019,67,77
5,13.1210,3,2020,73,69
5,13.1210,3,2021,98,101
5,13.1210,3,2022,75,59
5,13.1299,1,2020,8,15
5,13.1299,1,2021,1,12
5,13.1299,1,2022,10,25
5,13.1299,2,2014,4,0
5,13.1299,2,2015,4,8
5,13.1299,2,2016,7,7
5,13.1299,2,2017,3,0
5,13.1299,2,2018,5,19
5,13.1299,2,2019,4,0
5,13.1299,2,2020,3,0
5,13.1299,2,2021,1,0
5,13.1299,3,2011,11,20
5,13.1299,3,2012,6,0
5,13.1299,3,2013,8,0
5,13.1299,3,2014,4,22
5,13.1299,3,2015,11,18
5,13.1299,3,2016,9,24
5,13.1299,3,2017,15,21
5,13.1299,3,2018,9,13
5,13.1299,3,2019,14,8
5,13.1299,3,2020,20,20
5,13.1299,3,2021,21,13
5,13.1299,3,2022,15,23
5,13.1299,4,2013,1,9
5,13.1301,2,2010,4,2
5,13.1301,2,2011,7,0
5,13.1301,2,2012,5,19
5,13.1301,2,2014,6,8
5,13.1301,2,2015,1,0
5,13.1301,2,2016,4,0
5,13.1301,2,2017,10,0
5,13.1301,2,2018,11,10
5,13.1301,2,2019,15,13
5,13.1301,3,2010,15,6
5,13.1301,3,2011,20,29
5,13.1301,3,2012,20,6
5,13.1301,3,2013,16,5
5,13.1301,3,2014,9,11
5,13.1301,3,2015,11,8
5,13.1301,3,2016,8,24
5,13.1301,3,2017,13,33
5,13.1301,3,2018,18,10
5,13.1301,3,2019,14,11
5,13.1301,3,2020,25,12
5,13.1301,3,2021,22,39
5,13.1301,3,2022,19,29
5,13.1301,4,2010,11,13
5,13.1301,4,2011,15,16
5,13.1301,4,2012,7,25
5,13.1301,4,2013,11,11
5,13.1301,4,2014,12,4
5,13.1301,4,2015,14,6
5,13.1301,4,2016,7,3
5,13.1301,4,2017,14,1
5,13.1301,4,2018,22,41
5,13.1301,4,2019,9,0
5,13.1301,4,2020,15,32
5,13.1301,4,2021,19,21
5,13.1301,4,2022,17,3
5,13.1302,3,2010,22,32
5,13.1302,3,2011,18,3
5,13.1302,3,2012,10,0
5,13.1302,3,2013,21,1
5,13.1302,3,2014,25,43
5,13.1302,3,2015,31,12
5,13.1302,3,2016,22,14
5,13.1302,3,2017,14,19
5,13.1302,3,2018,22,25
5,13.1302,3,2019,16,4
5,13.1302,3,2020,14,14
5,13.1302,3,2021,15,0
5,13.1302,3,2022,17,13
5,13.1302,4,2010,50,50
5,13.1302,4,2011,39,52
5,13.1302,4,2012,39,55
5,13.1302,4,2013,26,41
5,13.1302,4,2014,21,25
5,13.1302,4,2015,8,16
5,13.1302,4,2016,4,0
5,13.1302,4,2017,10,0
5,13.1302,4,2018,4,0
5,13.1302,4,2019,13,28
5,13.1302,4,2020,11,11
5,13.1302,4,2021,16,11
5,13.1302,4,2022,14,0
5,13.1305,3,2011,5,0
5,13.1305,3,2012,6,25
5,13.1305,3,2013,14,0
5,13.1305,3,2014,7,21
5,13.1305,3,2015,17,0
5,13.1305,3,2016,22,35
5,13.1305,3,2017,22,9
5,13.1305,3,2018,29,38
5,13.1305,3,2019,31,20
5,13.1305,3,2020,33,43
5,13.1305,3,2021,22,18
5,13.1305,3,2022,33,22
5,13.1306,3,2015,2,2
5,13.1306,3,2016,3,0
5,13.1306,3,2019,1,0
5,13.1306,3,2020,3,19
5,13.1306,3,2021,7,1
5,13.1306,3,2022,6,0
5,13.1307,3,2011,14,16
5,13.1307,3,2012,8,27
5,13.1307,3,2013,8,15
5,13.1307,3,2014,8,10
5,13.1307,3,2015,9,0
5,13.1307,3,2016,4,4
5,13.1307,3,2017,6,9
5,13.1307,3,2018,11,28
5,13.1307,3,2019,5,6
5,13.1307,3,2020,8,25
5,13.1307,3,2021,8,28
5,13.1307,3,2022,5,0
5,13.1308,3,2010,7,0
5,13.1308,3,2011,10,0
5,13.1308,3,2012,4,19
5,13.1308,3,2013,1,0
5,13.1308,3,2014,2,22
5,13.1308,3,2015,1,21
5,13.1309,3,2010,9,0
5,13.1309,3,2011,6,19
5,13.1309,3,2012,2,0
5,13.1311,3,2011,6,0
5,13.1311,3,2012,11,0
5,13.1311,3,2013,10,14
5,13.1311,3,2014,12,5
5,13.1311,3,2015,11,12
5,13.1311,3,2016,8,9
5,13.1311,3,2017,5,0
5,13.1311,3,2018,4,21
5,13.1311,3,2019,8,0
5,13.1311,3,2020,7,0
5,13.1311,3,2021,4,1
5,13.1311,3,2022,6,10
5,13.1311,4,2016,8,10
5,13.1311,4,2017,4,20
5,13.1311,4,2018,5,3
5,13.1311,4,2019,6,5
5,13.1311,4,2020,3,0
5,13.1311,4,2021,9,24
5,13.1311,4,2022,4,0
5,13.1312,3,2010,27,39
5,13.1312,3,2011,64,63
5,13.1312,3,2012,72,91
5,13.1312,3,2013,65,49
5,13.1312,3,2014,59,69
5,13.1312,3,2015,62,53
5,13.1312,3,2016,71,91
5,13.1312,3,2017,47,67
5,13.1312,3,2018,56,53
5,13.1312,3,2019,39,41
5,13.1312,3,2020,50,56
5,13.1312,3,2021,50,49
5,13.1312,3,2022,62,73
5,13.1312,4,2011,5,0
5,13.1312,4,2012,12,21
5,13.1312,4,2013,19,14
5,13.1312,4,2014,15,16
5,13.1312,4,2015,13,22
5,13.1312,4,2016,14,29
5,13.1312,4,2017,18,7
5,13.1312,4,2018,10,24
5,13.1312,4,2019,15,0
5,13.1312,4,2020,12,22
5,13.1312,4,2021,3,0
5,13.1312,4,2022,7,25
5,13.1314,3,2010,73,83
5,13.1314,3,2011,85,89
5,13.1314,3,2012,83,72
5,13.1314,3,2013,71,74
5,13.1314,3,2014,68,52
5,13.1314,3,2015,77,96
5,13.1314,3,2016,67,76
5,13.1314,3,2017,82,69
5,13.1314,3,2018,80,73
5,13.1314,3,2019,78,81
5,13.1314,3,2020,84,74
5,13.1314,3,2021,83,63
5,13.1314,3,2022,107,125
5,13.1315,4,2011,8,16
5,13.1315,4,2012,9,12
5,13.1315,4,2013,3,0
5,13.1315,4,2016,4,1
5,13.1315,4,2017,5,8
5,13.1315,4,2018,6,7
5,13.1315,4,2019,1,0
5,13.1315,4,2020,4,16
